412,"One of a set of four storage jars. A white cylindrical ceramic storage jar with curved edges and a round green painted wooden lid. On the front of the jar the word ""TEA"" is painted in blue. On the bottom of the jar the word ""Foreign"" is stamped in green."
413,"One of a set of four storage jars. A white cylindrical ceramic storage jar with curved edges and a round green painted wooden lid. On the front of the jar the word ""RICE"" is painted in blue. On the bottom of the jar the word ""Foreign"" is stamped in green."
414,"One of a set of four storage jars. A white cylindrical ceramic storage jar with curved edges and a round green painted wooden lid. On the bottom of the jar the word ""Foreign"" is stamped in green."
415,"One of a set of four storage jars. A white cylindrical ceramic storage jar with curved edges and a round green painted wooden lid. On the bottom of the jar the word ""Foreign"" is stamped in green."
416,"An earthernware pie dish with lid. The dish is oval with a raised rim, and the body has a relief decoration with a hunt scene and dead grouse. The bottom of the dish is stamped with ""STP Rd No 160288"". The lid is oval and has a handle in the shape of a grouse sitting in a nest. The edges of the lid are decorated with branches and leaves. The stamped maker's mark on the lid represents a boat and ""Copeland Late Spode 160288""."
417,"One of a set of seven storage jars. A round porcelain storage jar with a lid. The jar is cream in colour and the lid has an inverted curve with a round flat finial. On the reverse of the lid is an advert for ""The Grimwade Patent Quick Cooker Bowl"" stamped in green. The body of the jar has a ribbed effect and has the word ""Salt"" stamped in green. On the bottom of the jar the makers mark is stamped in green, the mark is a circle, on the outside of the circle are the words ""Grimwade"" and ""Best English Semi-Porcelain"" and on the inside of the circle is ""Hooped Household Jar Supplied in 7 sizes 4 1/2 inch to 101/2 inch Sago, Rice, Tapioca, Raisins, Currants, Flour, Meal, Salt, Sugar, Peas, Oatmeal, Barley, Sultanas & Lentils."""
418,"One of a set of seven storage jars. A round porcelain storage jar in cream. The jar has a lid with an inverted curve and a round flat finial. There is a ribbed affect on the jar and the word ""Sago"" stamped in green."
419,"One of a set of seven storage jars. A round porcelain storage jar in cream. The jar has a lid with an inverted curve and a round flat finial. There is a ribbed effect on the jar and the word ""Flour"" stamped in black.  On the bottom of the jar the makers mark is stamped in black, the mark is a circle, on the outside of the circle are the words ""Grimwade"" and ""Best English Semi-Porcelain"" and on the inside of the circle is ""Hooped Household Jar Supplied in 7 sizes 4 1/2 inch to 101/2 inch Sago, Rice, Tapioca, Raisins, Currants, Flour, Meal, Salt, Sugar, Peas, Oatmeal, Barley, Sultanas & Lentils."""
420,"One of a set of seven storage jars. A round porcelain storage jar in cream. There is a ribbed effect on the jar and the word ""Sugar"" stamped in black.  On the bottom of the jar is a stamp in black for an advert for the ""Grimwade Quick Cooker Bowl"" and a ""Made in England"" stamp in green."
421,"One of a set of seven storage jars. A round porcelain storage jar with lid. The jar is cream in colour and the lid has an inverted curve with a round flat finial. On the reverse of the lid is an advert for ""The Grimwade Patent Quick Cooker Bowl"" stamped in green. The body of the jar has a ribbed effect and has the word ""Barley"" stamped in green. On the bottom of the jar the makers mark is stamped in green, the mark is a circle, on the outside of the circle are the words ""Grimwade"" and ""Best English Semi-Porcelain"" and on the inside of the circle is ""Hooped Household Jar Supplied in 7 sizes 4 1/2 inch to 101/2 inch Sago, Rice, Tapioca, Raisins, Currants, Flour, Meal, Salt, Sugar, Peas, Oatmeal, Barley, Sultanas & Lentils."""
422,"One of a set of seven storage jars. A round porcelain storage jar with lid. The jar is cream in colour and the lid has an inverted curve with a round flat finial. On the reverse of the lid is an advert for ""The Grimwade Patent Quick Cooker Bowl"" stamped in green. The body of the jar has a ribbed effect and has the word ""Sugar"" stamped in green."
423,"One of a set of seven storage jars. A round porcelain storage jar in cream. There is a ribbed effect on the jar and the word ""Rice"" stamped in green."
424,"A ceramic cylindrical butter jar with a raised lip and the word ""BUTTER"" stamped in black on the front."
425,"A cream ceramic storage jar with a brimmed lip and scored vertical lines as decoration. On the bottom is stamped ""NOT GENUINE UNLESS BARIG WM P. HARTLEY'S LABEL."""
426,"Cream ceramic salad plate, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
427,"Cream ceramic salad plate, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
428,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
429,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
430,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
431,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
432,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
433,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
434,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
435,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
436,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
437,"Cream ceramic salad plate, decorated all over in blue with two storks, butterflies and acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
438,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
439,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
440,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
441,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
442,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
443,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
444,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
445,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
446,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
447,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
448,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
449,"Cream ceramic side plate with slightly scalloped edge, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
450,"Cream ceramic salad plate, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
451,"Cream ceramic salad plate, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
452,"Cream ceramic salad plate, decorated all over in blue with two storks and butterflies with acanthus and honeysuckle foliage. On the reverse the letter ""H"" and ""Wedgwood"" is stamped."
453,"An oval ceramic ashet in a cream ground and decorated with pink, blue and green garlands. On the reverse is the maker's mark stamped ""EISMARK AND SONS, ENGLAND"" over a crest."
454,"An oval ceramic ashet in a cream ground and decorated with pink, blue and green garlands. On the reverse is the maker's mark stamped ""EISMARK AND SONS, ENGLAND"" over a crest."
455,An oval ceramic ashet with a raised scalloped edge. The ashet is cream with two bands of cobalt blue decoration in an Asian inspired design and a matching circular decoration in the centre of the dish.
456,"oval, with plain bl flowerhead pattern"
457,"A white enameled rectangular bread bin with lid. On the lid there is one looped handle with square edges and four round holes. There are two looped handles on either side of the dish and the word ""BREAD"" painted in blue on the front."
458,A grey and white enamelled meat roaster. The meat roaster is oval in shape with a lid and drainer inside. On the lid there is a square handle on the top and on the dish there are two curved handles. The drainer inside is flat with two hooked handles.
459,"One of a set of two kettles. A cast iron kettle with rounded handle. The kettle has a lid which is round with a pointed tip. The kettle has the words ""4 PINTS"" embossed on the side and the letter ""L"" in a diamond embossed."
460,"One of a set of two kettles, cast iron kettle with a round handle. The kettle has a round lid with a pointed tip. The number ""2"" is embossed near the handle."
461,"A tin tea cannister with lid decorated in green with yellow/gold detail with Greek figures. The body is green with yellow/gold Greek figures. The word ""TEA"" is punched in gold with a garland underneath."
462,"A pair of scissors and a letter opener within a brown leather and metal case which covers the blades. The handles of both items, as well as the metal parts of the case, have differing ornate patterns, suggesting that all three items may have come from different sets. Handles of the scissors have a shield like design."
463,"A watercolour of a sunset at Largo, Fife, mounted in a wooden frame. Painted by J. Q. Pringle and entitled: 'Sunset, Largo'."
464,"A watercolour by John Q. Pringle entitled: 'The Cumbrae from Portencross'. The later inscription on the board on the reverse reads:  ""John Q Pringle, The Cumbrae fro Portencross, 1905 (Holiday was July 1905). K. Meldrum."" Mounted and framed in wooden frame."
465,"A set of three pencil drawings, two of the Manor House in Abbotsbury in Dorsetshire and one of a cottage in Dorset."
466,"One of a set of three. A pencil drawing entitled: 'The Manor House Abbotsbury Dorsetshire', and numbered '10'. The drawing is mounted and framed in a wooden frame."
467,"One of a set of three. A pencil drawing of the front of The Manor House, Abbotsby, Dorsetshire by Charles Rennie Mackintosh. Inscribed on the front is: 'The manorhouse, Abbotsbury'. Mounted and framed in wooden frame."
468,"Design for House at Helensburgh for W.W. Blackie Esq., the North elevation & the South elevation both inscribed ""North elevation and South elevation"", pencil, grey & blue wash, inscribed & dated ""Glasgow, July 1902"" House at Helensburgh for W.W. Blackie Esq."
469,A wooden dining chair with a square seat and two slats in the back support. The top slat has two turned lines at the top and bottom edge.
470,One of a set of five preserving pans. A brass preserving pan with a large round metal handle which is attached to the body with brass rivets. The body of the pan is circular with a lipped rim.
471,One of a set of five preserving pans. A brass preserving pan with a large round metal handle which is attached to the body with brass rivets. The body of the pan is circular with a lipped rim.
472,One of a set of five preserving pans. A brass preserving pan with a large round metal handle which is attached to the body with brass rivets. The body of the pan is circular with a lipped rim.
473,One of a set of five preserving pans. A brass preserving pan with a large round metal handle which is attached to the body with brass rivets. The body of the pan is circular with a lipped rim. There is an engraved line decoration around the body.
474,One of a set of five preserving pans. A brass preserving pan with a large round metal handle which is attached to the body with two screws. The body of the pan is circular with brimmed lip which widens at the top. There is an engraved line decoration around the body.
475,"Black enamelled metal cooking pot with lid. The lid is metal with a square handle. The pot has a handle which sits at a 45 degree angle and widens towards the end and has a circular cover on the end. There is a makers mark on the body of the pot, an oval with the words ""No 3 FALKIRK 4 PNTS"" embossed."
476,"Black enamelled metal cooking pot with lid. The lid is metal with a square handle. The pot has a handle which sits at a 45 degree angle and widens towards the end, there is no cover at the end of the handle. There is a makers mark on the body of the pot, an oval with the words ""No 3 FALKIRK 4 PNTS"" embossed. The pot is embossed with the letter ""F"" and number ""4"" on either side of the handle."
477,"Round metal cooking pot with black enamel. The pot has a lid with square handle and a brass seal attached with the words ""Judge Ware"" embossed. On either side of the pot there are two looped metal handles."
478,"Cooking pot made of black enamel metal. The pot has a round lid wtih square handle. On the handle of the lid there is a metal seal with the words ""Judge Ware"" embossed. The pot has a circular raised rim and a 45 degree angle handle which widens towards the end."
479,Cooking pot made of black enamel metal. The pot has a round lid wtih square handle. The pot has a circular raised rim and a 45 degree angle handle which widens towards the end.
480,Circular jelly mould in a raised dome shape with a long vertical hole in the centre.
481,A copper jelly mould with circular segmented decoration. There is a large central hole in the middle of the mould. A wire hanging hook is attached to one side.
482,"An oval orange glazed stoneware bread crock with a dome shaped lid shaped with tiered rimmed edges and large loop handle. The number ""3"" is engraved on the lid and there is a hole drilled under the handle. The body of the crock has curved edges and two flat handles on either side with leaf mouldings. Under one of the flat handles the number ""3"" is engraved. On the body the words ""Grosvenor Eagle Pottery Glasgow"" are engraved."
483,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
484,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
485,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
486,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
487,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
488,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
489,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
490,"One of a set of eight reproduction side chairs. Ebony stained oak with serpentine back, vase shaped splat and two front cabriole legs. Square upholstered seat in green velvet with a diamond shaped pattern."
491,"A cast iron shovel, with a square blade with pinched edges. The long flat handle widens in the middle and has circle detail on the end."
492,A square ebonised wood table with a frieze drawer on each side and four rectangular legs with indented corners and carves with scales. The legs have two stretchers which form a cross and have pierced holes.
493,"An ebonised desk with a rectangular top and a pair of cupboard doors inlaid with mother-or-pearl lockplates. It opens to reveal an interior fitted with pigeon holes and a sliding writing slope above an open shelf on pedestal base with shaped frieze and fitted for folio size with a pair of slots to each side of a central hole on bowed platform base. The interior of the desk also inlaid with a central cloisonne enamelled and polished steel central plaque depicting a lady, inset with pink enamel in a blue enamel surround, the frieze above the pigeon holes inlaid with bone and the reverse of the doors inlaid with mother-of-pearl, the pedestal base inlaid with a pair of pink enamelled ovals to each side."
494,"A tall armchair with rectangular back spreading to a 'U-shaped' tub-armchair back & arms, with sprung seat, on square tapering mahogany stained legs. It has been upholstered in fawn-coloured plush."
495,Black painted copper fender with wood underneath. It is frieze pierced with panels of waved horizontal splats.
496,One of a group of thirteen curtains. This is the original curtain from the Drawing Room. Cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in a plum and white polka dot cotton and four stylised machine embroidered lines in brown silk thread ending in four pink silk squares. The curtain has brass hooks along the top edges which are stitched into the black edge.
497,"One of a group of thirteen curtains. This is an original curtain from the Drawing Room. Cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in grey and white polka dot cotton and three stylised machine embroidered lines in brown silk thread (should be four as one has been removed) ending in three pink silk squares (should be four as one has been removed). The curtain has brass hooks along the top edges which are stitched into the black edge, a new band has been attached at the loops."
498,One of a group of thirteen curtains. This is an original curtain from the Drawing Room. Cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in grey and white polka dot cotton and four stylised machine embroidered lines in brown silk thread ending in four pink silk squares. The brass hooks along the top edge have been removed except for one. Extra band added to the top of the curtain.
499,One of a group of thirteen curtains. This is an original curtain from the Drawing Room.Cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in black and white polka dot cotton and four stylised machine embroidered lines in brown silk thread ending in four pink silk squares. The curtain has brass hooks along the top edges which are stitched into the black edge.
500,"One of a group of thirteen curtains. This is an original curtain from the Drawing Room. Cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in grey and white polka dot cotton and four stylised machine embroidered lines in brown silk thread ending in three pink silk squares (one is missing, should be four). The curtain has brass hooks along the top edges which are stitched into the black edge."
501,One of a group of thirteen curtains. This is the original curtain from the Drawing Room. The curtain has a cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in black and white polka dot cotton and four stylised machine embroidered lines in brown silk thread ending in four pink silk squares. The curtain has brass hooks along the top edges which are stitched into the black edge.
502,One of a group of thirteen curtains. This is an original curtain from the Drawing Room. The curtain has a cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in black and white polka dot cotton and four stylised machine embroidered lines in brown silk thread ending in four pink silk squares. The curtain has brass hooks along the top edges which are stitched into the black edge.
503,One of a group of thirteen curtains. This is an original curtain from the Drawing Room. The curtain has a cream cotton ground and edged at the top and bottom with black satinised silk. The curtain has three elipses in plum and white polka dot cotton and four stylised machine embroidered lines in brown silk thread ending in four pink silk squares. The curtain has brass hooks along the top edges which are stitched into the black edge.
504,"A walnut easy armchair with rectangular padded back, scrolled armrests and a bowed seat on turned baluster supports with brass caps and ceramic castors."
505,An Afshar cushion woven in dark blue field with rows of stylised pine cones on the front and a plain brown velvet back. The cushion was originally a bag (perhaps a saddle bag) and came from South/Central Persia of Afghanistan. The bag would have been expensive and was made with plant dyes.
506,"One of a set of two kelim covered cushions. Brown ground with a floral pattern, and a cream trim and back. The face of the cushion is made from a woven wool kelim rug and the back is made from cotton."
507,"One of a set of two kelim covered cushions. Brown ground with a floral pattern, and a cream trim and back. The face of the cushion is made from a woven wool kelim rug and the back is made from cotton."
508,"One of a set of two panels, thought to be from the Drawing Room curtains. The panel is rectangular and linen backed. The front is cream silk finished with hand stitching in silk thread. The panel is decorated with a pink and purple cotton embroidered rose in each corner and green cotton tear shaped petals above each rose."
509,"One of a set of two panels, thought to be from the Drawing Room curtains. The panel is rectangular and linen backed. The front is cream silk finished with hand stitching in silk thread. The panel is decorated with a pink and purple cotton embroidered rose in each corner and green cotton tear shaped petals above each rose. There are holes punched along one edge and a piece of cream cotton embroidered with wheat stitched to the back."
510,A white painted footboard attached to the bed frame. There are two small white squares on other side and a stylised design in the middle with three small pink painted squares.
511,"One of two panels of fabric taken from the original window seat in the Drawing Room. Cotton beige ground with possible silk embroidered diamond pattern, possible silk embroidered flowers in cream and possible taupe between the diamonds."
512,One of two panels of fabric taken from the original window seat in the Drawing Room. Cotton beige ground with possible cotton embroidered branch or wheat like pattern.
513,"A set of built in wooden shelves, part of the fireplace furniture in the drawing room. Painted white with the top shelf decorated with lilac glass panels with mother-of-pearl and black glass trim. Of the remaining six shelves, the top three have curved edges and petal shaped lilac glass on the corners and the bottom three are plain with curved edges."
514,"A portrait of Mrs Younger, half length, seated in a chair in a black dress and grey shawl. The portrait is oil on canvas and signed and dated. The portrait is mounted in a wooden frame."
515,"An original drawing in pen of the elevation of a table and study of a chair, extensively inscribed. The inscirption reads ""The Hill House, Helensburgh, Mrs Blackie."" Mounted in a white painted moulded wood frame."
516,"A small framed bookplate by Jane Younger for her neice, Agnes, who as a student studied in the famous round reading room at the British Museum. Signed: 'J. Younger INVT' at the bottom. The image depicts a library and the rectangle drawn frame around the main picture has a floral design in the corners. The text within this frame states: 'My books ships and deep friendships and remembered days'. The text within the image reads: 'Agnes Anna Coventry Blackie'. Black covered frame and taped backing. Part of a set of a bookplate and letter."
517,"A framed letter to Agnes Younger by Charles Rennie Mackintosh to accompany the bookplate made by her aunt, Jane Younger. The letter is dated 8th February 1912 and is thanking Miss Blackie for the bookplate.  The content of the letter is ""Dear Miss Younger, Thank you very much for the Book Plates. I am very happy to possess these examples of your interesting work! Yours sincerely C.R. Mackintosh."" `Honeyman, Keppie & Mackintosh, Architects, 257 West George Street, Glasgow.'"
518,"One of a set of two jelly moulds. A Circular copper jelly mould. The mould has the engraving ""W.S Adams and Son, ironmongers to the Queen, 57 Haymarket."""
519,"One of a set of two jelly moulds. A Circular copper jelly mould. The mould has the engraving ""W.S Adams and Son, ironmongers to the Queen, 57 Haymarket."""
520,"A pewter tankard with an attached lid, looped handle, stepped foot and a baluster shaped body. The tankard is stamped with ""HALF PINT"" and under the lid is the makers mark ""J. MOYES EDINBURGH."""
521,Large round brass bowl with rounded rim.
522,A silver plated table lamp in the art nouveau style with a cut glass cone shaped shade in a stars and ovals pattern. The top of the base is circular with three welded dragronfly decorations and bottom has three squared edges. The lamp has a plug attached which is covered in cotton. On the base of the light bulb there are two switches.
523,An iron fire poker with round solid handle.
524,"A watercolour of Collioure, Pyrénées-Orientales, entitled: Summer Palace of the Queens of Aragon'. It is signed on the lower right: ""C R MacKintosh"" and inscribed verso: ""Collioure - £40/Pyrénées, Orientales.  C R MacKintosh/2 Cedar Studios/ 45 Glebe Place, Chelsea SW3."" It is framed in moulded black painted wood frame."
525,"A pewtwer inkwell with art nouveau decoration and an oval sunken area. On the bottom is the maker's mark branded ""KAYSERZINN 4488."""
526,Part of a coffee set in cream bone china with botanical handpainted decoration and gold rim.
527,"A silver backed hair brush with beige bristles, possibly horse hair. Stylised Art Nouveau design on the back.  The hall marks are very faint with only 'S and Co' showing with the duty marks."
528,A silver backed hand held mirror. The hall marks are very faint with only 'S and Co' showing with the duty marks. There is a stylised Art Nouveau design on the back.
529,"A glass perfume bottle with pewter neck, a facetted glass body and handle decorated in the art noveau style."
530,One of a pair of white painted single beds designed for Mrs Walter Blackie by Mr Dallas. The solid wood headboard is moulded and has a cast iron stretcher to hold the mattress. The footboard is plain. The feet are missing from both. The mattress is covered in beige fabric with an all over floral patten and is nailed into a wooden frame with five slats and metal springs under a slightly padded top.
531,One of a pair of white painted single beds designed for Mrs Walter Blackie by Mr Dallas. The solid wood headboard is moulded and has a cast iron stretcher to hold the mattress. The footboard is plain. The feet are missing from both. The mattress is covered in beige fabric with an all over floral patten and is nailed into a wooden frame with five slats and metal springs under a slightly padded top.
532,"An oval ceramic ashet in cream and blue with Chinese inspired decoration around the edges and in the centre. The ashet has a curved raised edge. On the reverse of the dish is a stamped maker's mark which is an illustration of a crown on top of a circle and around the circle is ""IMPROVED WILLOWS D&CO."""
533,"An oval ceramic ashet in cream with blue asian inspired decoration around the edges and in the centre. The ashet has a curved raised edge. On the reverse there is a stamped maker's mark which is an illustration of a crown on top of a circle and around the circle is ""IMPROVED WILLOWS D&CO."""
534,A bedspread in purple cotton with a cream cotton lining. The bedspread has a floral decoration in the style of Charles Rennie Mackintosh in the centre.
535,"An oil on canvas portrait of Walter Graham by Sir Henry Raeburn in a gilt frame. The portrait is bust length and Walter Graham is wearing a dark green velvet coat, biscuit waistcoat and white stock."
536,"A set of 8 silk hand painted finger mats with hand drawn black ink pictures of birds and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
537,"One of a set of 8 hand painted silk finger mats with a hand drawn picture in black ink of a bird, and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
538,"One of a set of 8 silk hand painted finger mats with a hand drawn black ink picture of a bird and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
539,"One of a set of 8 silk hand painted finger mats with a hand drawn black ink picture of a bird and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
540,"One of a set of 8 silk hand painted finger mats with a hand drawn black ink picture of birds and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
541,"One of a set of 8 silk hand painted finger mats with a hand drawn black ink picture of birds in flight and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
542,"One of a set of 8 silk hand painted finger mats with a hand drawn black ink picture of a bird and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
543,"One of a set of 8 silk hand painted finger mats with a hand drawn black ink picture of birds in flight and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
544,"One of a set of 8 silk hand painted finger mats with a hand drawn black ink picture of a bird and machine lace cream border. The mats were used under dessert finger bowls at the Hill House when using the fruit service plates. The drawings were done by Alison Blackie, the second oldest of the Blackie girls who moved to Hill House when she was 10 years old."
545,"A cast iron griddle which sits on the range. The griddle is black with a round flat plate attached to a flat looped handle with a metal hook attached on top. The handle is attached to the plate with rivets. On the reverse of the plate is embossed ""12 in""."
546,"A round ceramic baking bowl with a squared rim around the lip and an orange glaze and white colour on the outside. The bowl is decorated with a relief pattern of ovals with a triangle in the middle, and a repeating circle and oval pattern underneath. There are 2 shallow flat handles on the side of the bowl. A stamped makers mark underneath is illegible."
547,"A portrait of Miss Elizabeth Dryden, half-length in cream dress and pink ribboned hat, oil on board. Wooden frame is painted white. The painting is signed and inscribed with the title on the reverse."
548,"A thick set ceramic jelly mould with curved edges and mouldings on the inside. The number ""5"" is stamped on the bottom."
549,"A salt glazed stoneware jug with a fluted body, round base and looped handle. Repousse decoration of men drinking and smoking, a windmill and a hunt scene.  Inscribed with stamp: ""Old Will 1761"" and ""They may talk about the income tax but give me XX"" with hunt scene round base. The maker's mark is: ""Grosvenor Glasgow""."
550,"A salt glazed stoneware jug with a round tapered neck with a fluted vertical spout and a looped handle. The jug is cream coloured with a brown spout, neck and top half of the handle. The jug is decorated with a botanical motif on the top, a tree decoration and scenes of men drinking."
551,A salt glazed stoneware jug with a round body that widens towards the bottom. The jug is coloured cream and light brown. The jug has a vertical fluted spout and a D shaped looped handle. The jug has been decorated on the outside to resemble a tree trunk.
552,"A cream salt glazed storage jar with lid. The top edge of the jar is brown with a raised lip and two rows of geometrical relief decoration, two ceramic flat handles, volume measurement on one side: ""2 L.B."" and in an oval ""Gray F Portobello N.B"". The lid is flat with a round flat ceramic finial with an inverted curve. Dot decoration on the rim."
553,"A cylindrical cream salt glazed storage jar with lid. The top edge of the jar is brown glazed and has a row of geometrical relief decoration. On one side is stamped the number ""10"" and ""Gray F Portobello N.B."" on the other. The lid is flat with a round flat ceramic finial with an inverted curve."
554,"A cylindrical cream salt glazed storage jar with lid. The top edge of the jar is brown glazed and has a row of geometrical relief decoration. On one side is stamped the number ""10"" and ""Gray F Portobello N.B."" on the other. The lid is flat with a round flat ceramic finial with an inverted curve."
555,"A cylindrical cream salt glazed storage jar with lid. The top edge of the jar is brown glazed and has a row of geometrical relief decoration. On one side is stamped the number ""6"" and ""Gray F Portobello N.B."" on the other. The lid is flat with a round flat ceramic finial with an inverted curve."
556,"A cylindrical cream salt glazed storage jar with flat lid. The top edge of the jar is brown glazed and has a row of geometrical relief decoration. On one side is stamped the number ""2"" and ""Gray F Portobello N.B.""."
